strat,desc,mean_pnl_usd,min_pnl_usd,total_pnl_usd,total_taken,stability,fold_pnl_usd,fold_wr,cfg_json
BOND_FAST,liq<$3K tp80 sl25 trail20@15 t15m,-51.98,-161.21,-207.93,94,0.5,"[4.99, -161.21, 13.08, -64.8]","[0.5, 0.0, 0.636, 0.214]","{""max_liq"": 3000, ""tp_mult"": 1.8, ""sl_mult"": 0.75, ""trail_pct"": 0.2, ""trail_act"": 0.15, ""timeout_min"": 15}"
BOND_FAST,liq<$3K tp80 sl25 trail20@15 t20m,-52.69,-161.21,-210.74,94,0.25,"[49.22, -161.21, -41.11, -57.65]","[0.5, 0.0, 0.136, 0.214]","{""max_liq"": 3000, ""tp_mult"": 1.8, ""sl_mult"": 0.75, ""trail_pct"": 0.2, ""trail_act"": 0.15, ""timeout_min"": 20}"
BOND_FAST,liq<$3K tp80 sl25 trail20@15 t30m,-104.23,-255.14,-416.93,94,0.25,"[21.91, -255.14, -32.84, -150.87]","[0.594, 0.0, 0.136, 0.0]","{""max_liq"": 3000, ""tp_mult"": 1.8, ""sl_mult"": 0.75, ""trail_pct"": 0.2, ""trail_act"": 0.15, ""timeout_min"": 30}"
BOND_FAST,liq<$3K tp80 sl25 trail20@25 t15m,-51.98,-161.21,-207.93,94,0.5,"[4.99, -161.21, 13.08, -64.8]","[0.5, 0.0, 0.636, 0.214]","{""max_liq"": 3000, ""tp_mult"": 1.8, ""sl_mult"": 0.75, ""trail_pct"": 0.2, ""trail_act"": 0.25, ""timeout_min"": 15}"
BOND_FAST,liq<$3K tp80 sl25 trail20@25 t20m,-52.69,-161.21,-210.74,94,0.25,"[49.22, -161.21, -41.11, -57.65]","[0.5, 0.0, 0.136, 0.214]","{""max_liq"": 3000, ""tp_mult"": 1.8, ""sl_mult"": 0.75, ""trail_pct"": 0.2, ""trail_act"": 0.25, ""timeout_min"": 20}"
BOND_FAST,liq<$3K tp80 sl25 trail20@25 t30m,-104.23,-255.14,-416.93,94,0.25,"[21.91, -255.14, -32.84, -150.87]","[0.594, 0.0, 0.136, 0.0]","{""max_liq"": 3000, ""tp_mult"": 1.8, ""sl_mult"": 0.75, ""trail_pct"": 0.2, ""trail_act"": 0.25, ""timeout_min"": 30}"
BOND_FAST,liq<$3K tp80 sl19 notrail t15m,-12.27,-146.12,-49.1,94,0.5,"[148.74, -146.12, 13.08, -64.8]","[0.469, 0.0, 0.636, 0.214]","{""max_liq"": 3000, ""tp_mult"": 1.8, ""sl_mult"": 0.8, ""trail_pct"": 0.0, ""trail_act"": 0.15, ""timeout_min"": 15}"
BOND_FAST,liq<$3K tp80 sl19 notrail t20m,-26.21,-146.12,-104.84,94,0.25,"[169.47, -146.12, -70.54, -57.65]","[0.469, 0.0, 0.091, 0.214]","{""max_liq"": 3000, ""tp_mult"": 1.8, ""sl_mult"": 0.8, ""trail_pct"": 0.0, ""trail_act"": 0.15, ""timeout_min"": 20}"
BOND_FAST,liq<$3K tp80 sl19 notrail t30m,-152.89,-240.05,-611.56,94,0.0,"[-76.98, -240.05, -166.14, -128.39]","[0.344, 0.0, 0.091, 0.0]","{""max_liq"": 3000, ""tp_mult"": 1.8, ""sl_mult"": 0.8, ""trail_pct"": 0.0, ""trail_act"": 0.15, ""timeout_min"": 30}"
BOND_FAST,liq<$3K tp80 sl19 notrail t15m,-12.27,-146.12,-49.1,94,0.5,"[148.74, -146.12, 13.08, -64.8]","[0.469, 0.0, 0.636, 0.214]","{""max_liq"": 3000, ""tp_mult"": 1.8, ""sl_mult"": 0.8, ""trail_pct"": 0.0, ""trail_act"": 0.25, ""timeout_min"": 15}"
BOND_FAST,liq<$3K tp80 sl19 notrail t20m,-26.21,-146.12,-104.84,94,0.25,"[169.47, -146.12, -70.54, -57.65]","[0.469, 0.0, 0.091, 0.214]","{""max_liq"": 3000, ""tp_mult"": 1.8, ""sl_mult"": 0.8, ""trail_pct"": 0.0, ""trail_act"": 0.25, ""timeout_min"": 20}"
BOND_FAST,liq<$3K tp80 sl19 notrail t30m,-152.89,-240.05,-611.56,94,0.0,"[-76.98, -240.05, -166.14, -128.39]","[0.344, 0.0, 0.091, 0.0]","{""max_liq"": 3000, ""tp_mult"": 1.8, ""sl_mult"": 0.8, ""trail_pct"": 0.0, ""trail_act"": 0.25, ""timeout_min"": 30}"
BOND_FAST,liq<$3K tp80 sl19 trail10@15 t15m,-16.32,-146.12,-65.29,94,0.5,"[81.15, -146.12, 64.49, -64.8]","[0.562, 0.0, 0.864, 0.214]","{""max_liq"": 3000, ""tp_mult"": 1.8, ""sl_mult"": 0.8, ""trail_pct"": 0.1, ""trail_act"": 0.15, ""timeout_min"": 15}"
BOND_FAST,liq<$3K tp80 sl19 trail10@15 t20m,8.42,-146.12,33.66,94,0.5,"[168.86, -146.12, 68.57, -57.65]","[0.562, 0.0, 0.864, 0.214]","{""max_liq"": 3000, ""tp_mult"": 1.8, ""sl_mult"": 0.8, ""trail_pct"": 0.1, ""trail_act"": 0.15, ""timeout_min"": 20}"
BOND_FAST,liq<$3K tp80 sl19 trail10@15 t30m,-18.98,-188.49,-75.92,94,0.5,"[184.4, -188.49, 56.55, -128.39]","[0.688, 0.231, 0.864, 0.0]","{""max_liq"": 3000, ""tp_mult"": 1.8, ""sl_mult"": 0.8, ""trail_pct"": 0.1, ""trail_act"": 0.15, ""timeout_min"": 30}"
BOND_FAST,liq<$3K tp80 sl19 trail10@25 t15m,-18.73,-146.12,-74.93,94,0.5,"[81.15, -146.12, 54.84, -64.8]","[0.562, 0.0, 0.727, 0.214]","{""max_liq"": 3000, ""tp_mult"": 1.8, ""sl_mult"": 0.8, ""trail_pct"": 0.1, ""trail_act"": 0.25, ""timeout_min"": 15}"
BOND_FAST,liq<$3K tp80 sl19 trail10@25 t20m,1.87,-146.12,7.49,94,0.5,"[168.86, -146.12, 42.4, -57.65]","[0.562, 0.0, 0.682, 0.214]","{""max_liq"": 3000, ""tp_mult"": 1.8, ""sl_mult"": 0.8, ""trail_pct"": 0.1, ""trail_act"": 0.25, ""timeout_min"": 20}"
BOND_FAST,liq<$3K tp80 sl19 trail10@25 t30m,-36.52,-240.05,-146.09,94,0.5,"[184.4, -240.05, 37.94, -128.39]","[0.688, 0.0, 0.682, 0.0]","{""max_liq"": 3000, ""tp_mult"": 1.8, ""sl_mult"": 0.8, ""trail_pct"": 0.1, ""trail_act"": 0.25, ""timeout_min"": 30}"
BOND_FAST,liq<$3K tp80 sl19 trail15@15 t15m,-37.25,-146.12,-148.99,94,0.5,"[43.83, -146.12, 18.1, -64.8]","[0.5, 0.0, 0.727, 0.214]","{""max_liq"": 3000, ""tp_mult"": 1.8, ""sl_mult"": 0.8, ""trail_pct"": 0.15, ""trail_act"": 0.15, ""timeout_min"": 15}"
BOND_FAST,liq<$3K tp80 sl19 trail15@15 t20m,-20.54,-146.12,-82.17,94,0.5,"[106.87, -146.12, 14.72, -57.65]","[0.5, 0.0, 0.773, 0.214]","{""max_liq"": 3000, ""tp_mult"": 1.8, ""sl_mult"": 0.8, ""trail_pct"": 0.15, ""trail_act"": 0.15, ""timeout_min"": 20}"
BOND_FAST,liq<$3K tp80 sl19 trail15@15 t30m,-54.33,-217.39,-217.31,94,0.5,"[122.42, -217.39, 6.05, -128.39]","[0.625, 0.0, 0.773, 0.0]","{""max_liq"": 3000, ""tp_mult"": 1.8, ""sl_mult"": 0.8, ""trail_pct"": 0.15, ""trail_act"": 0.15, ""timeout_min"": 30}"
BOND_FAST,liq<$3K tp80 sl19 trail15@25 t15m,-38.04,-146.12,-152.15,94,0.5,"[43.83, -146.12, 14.94, -64.8]","[0.5, 0.0, 0.636, 0.214]","{""max_liq"": 3000, ""tp_mult"": 1.8, ""sl_mult"": 0.8, ""trail_pct"": 0.15, ""trail_act"": 0.25, ""timeout_min"": 15}"
BOND_FAST,liq<$3K tp80 sl19 trail15@25 t20m,-23.15,-146.12,-92.61,94,0.5,"[106.87, -146.12, 4.29, -57.65]","[0.5, 0.0, 0.682, 0.214]","{""max_liq"": 3000, ""tp_mult"": 1.8, ""sl_mult"": 0.8, ""trail_pct"": 0.15, ""trail_act"": 0.25, ""timeout_min"": 20}"
BOND_FAST,liq<$3K tp80 sl19 trail15@25 t30m,-61.55,-240.05,-246.19,94,0.25,"[122.42, -240.05, -0.16, -128.39]","[0.625, 0.0, 0.682, 0.0]","{""max_liq"": 3000, ""tp_mult"": 1.8, ""sl_mult"": 0.8, ""trail_pct"": 0.15, ""trail_act"": 0.25, ""timeout_min"": 30}"
BOND_FAST,liq<$3K tp80 sl19 trail20@15 t15m,-44.46,-146.12,-177.84,94,0.5,"[19.99, -146.12, 13.08, -64.8]","[0.5, 0.0, 0.636, 0.214]","{""max_liq"": 3000, ""tp_mult"": 1.8, ""sl_mult"": 0.8, ""trail_pct"": 0.2, ""trail_act"": 0.15, ""timeout_min"": 15}"
BOND_FAST,liq<$3K tp80 sl19 trail20@15 t20m,-45.16,-146.12,-180.66,94,0.25,"[64.22, -146.12, -41.11, -57.65]","[0.5, 0.0, 0.136, 0.214]","{""max_liq"": 3000, ""tp_mult"": 1.8, ""sl_mult"": 0.8, ""trail_pct"": 0.2, ""trail_act"": 0.15, ""timeout_min"": 20}"
BOND_FAST,liq<$3K tp80 sl19 trail20@15 t30m,-92.45,-240.05,-369.8,94,0.25,"[36.91, -240.05, -38.27, -128.39]","[0.594, 0.0, 0.136, 0.0]","{""max_liq"": 3000, ""tp_mult"": 1.8, ""sl_mult"": 0.8, ""trail_pct"": 0.2, ""trail_act"": 0.15, ""timeout_min"": 30}"
BOND_FAST,liq<$3K tp80 sl19 trail20@25 t15m,-44.46,-146.12,-177.84,94,0.5,"[19.99, -146.12, 13.08, -64.8]","[0.5, 0.0, 0.636, 0.214]","{""max_liq"": 3000, ""tp_mult"": 1.8, ""sl_mult"": 0.8, ""trail_pct"": 0.2, ""trail_act"": 0.25, ""timeout_min"": 15}"
BOND_FAST,liq<$3K tp80 sl19 trail20@25 t20m,-45.16,-146.12,-180.66,94,0.25,"[64.22, -146.12, -41.11, -57.65]","[0.5, 0.0, 0.136, 0.214]","{""max_liq"": 3000, ""tp_mult"": 1.8, ""sl_mult"": 0.8, ""trail_pct"": 0.2, ""trail_act"": 0.25, ""timeout_min"": 20}"
BOND_FAST,liq<$3K tp80 sl19 trail20@25 t30m,-92.45,-240.05,-369.8,94,0.25,"[36.91, -240.05, -38.27, -128.39]","[0.594, 0.0, 0.136, 0.0]","{""max_liq"": 3000, ""tp_mult"": 1.8, ""sl_mult"": 0.8, ""trail_pct"": 0.2, ""trail_act"": 0.25, ""timeout_min"": 30}"
BOND_FAST,liq<$10K tp30 sl30 notrail t15m,-43.95,-176.3,-175.78,94,0.5,"[52.24, -176.3, 13.08, -64.8]","[0.594, 0.0, 0.636, 0.214]","{""max_liq"": 10000, ""tp_mult"": 1.3, ""sl_mult"": 0.7, ""trail_pct"": 0.0, ""trail_act"": 0.15, ""timeout_min"": 15}"
BOND_FAST,liq<$10K tp30 sl30 notrail t20m,-57.88,-176.3,-231.52,94,0.25,"[72.97, -176.3, -70.54, -57.65]","[0.594, 0.0, 0.091, 0.214]","{""max_liq"": 10000, ""tp_mult"": 1.3, ""sl_mult"": 0.7, ""trail_pct"": 0.0, ""trail_act"": 0.15, ""timeout_min"": 20}"
BOND_FAST,liq<$10K tp30 sl30 notrail t30m,-156.52,-270.23,-626.06,94,0.0,"[-173.48, -270.23, -42.27, -140.08]","[0.469, 0.0, 0.091, 0.0]","{""max_liq"": 10000, ""tp_mult"": 1.3, ""sl_mult"": 0.7, ""trail_pct"": 0.0, ""trail_act"": 0.15, ""timeout_min"": 30}"
BOND_FAST,liq<$10K tp30 sl30 notrail t15m,-43.95,-176.3,-175.78,94,0.5,"[52.24, -176.3, 13.08, -64.8]","[0.594, 0.0, 0.636, 0.214]","{""max_liq"": 10000, ""tp_mult"": 1.3, ""sl_mult"": 0.7, ""trail_pct"": 0.0, ""trail_act"": 0.25, ""timeout_min"": 15}"
BOND_FAST,liq<$10K tp30 sl30 notrail t20m,-57.88,-176.3,-231.52,94,0.25,"[72.97, -176.3, -70.54, -57.65]","[0.594, 0.0, 0.091, 0.214]","{""max_liq"": 10000, ""tp_mult"": 1.3, ""sl_mult"": 0.7, ""trail_pct"": 0.0, ""trail_act"": 0.25, ""timeout_min"": 20}"
BOND_FAST,liq<$10K tp30 sl30 notrail t30m,-156.52,-270.23,-626.06,94,0.0,"[-173.48, -270.23, -42.27, -140.08]","[0.469, 0.0, 0.091, 0.0]","{""max_liq"": 10000, ""tp_mult"": 1.3, ""sl_mult"": 0.7, ""trail_pct"": 0.0, ""trail_act"": 0.25, ""timeout_min"": 30}"
BOND_FAST,liq<$10K tp30 sl30 trail10@15 t15m,-28.98,-176.3,-115.93,94,0.5,"[60.68, -176.3, 64.49, -64.8]","[0.594, 0.0, 0.864, 0.214]","{""max_liq"": 10000, ""tp_mult"": 1.3, ""sl_mult"": 0.7, ""trail_pct"": 0.1, ""trail_act"": 0.15, ""timeout_min"": 15}"
BOND_FAST,liq<$10K tp30 sl30 trail10@15 t20m,-4.25,-176.3,-16.98,94,0.5,"[148.4, -176.3, 68.57, -57.65]","[0.594, 0.0, 0.864, 0.214]","{""max_liq"": 10000, ""tp_mult"": 1.3, ""sl_mult"": 0.7, ""trail_pct"": 0.1, ""trail_act"": 0.15, ""timeout_min"": 20}"
BOND_FAST,liq<$10K tp30 sl30 trail10@15 t30m,-35.22,-218.67,-140.86,94,0.5,"[163.94, -218.67, 53.95, -140.08]","[0.719, 0.231, 0.864, 0.0]","{""max_liq"": 10000, ""tp_mult"": 1.3, ""sl_mult"": 0.7, ""trail_pct"": 0.1, ""trail_act"": 0.15, ""timeout_min"": 30}"
BOND_FAST,liq<$10K tp30 sl30 trail10@25 t15m,-31.4,-176.3,-125.57,94,0.5,"[60.68, -176.3, 54.84, -64.8]","[0.594, 0.0, 0.727, 0.214]","{""max_liq"": 10000, ""tp_mult"": 1.3, ""sl_mult"": 0.7, ""trail_pct"": 0.1, ""trail_act"": 0.25, ""timeout_min"": 15}"
BOND_FAST,liq<$10K tp30 sl30 trail10@25 t20m,-10.79,-176.3,-43.16,94,0.5,"[148.4, -176.3, 42.4, -57.65]","[0.594, 0.0, 0.682, 0.214]","{""max_liq"": 10000, ""tp_mult"": 1.3, ""sl_mult"": 0.7, ""trail_pct"": 0.1, ""trail_act"": 0.25, ""timeout_min"": 20}"
BOND_FAST,liq<$10K tp30 sl30 trail10@25 t30m,-50.45,-270.23,-201.8,94,0.5,"[163.94, -270.23, 44.57, -140.08]","[0.719, 0.0, 0.682, 0.0]","{""max_liq"": 10000, ""tp_mult"": 1.3, ""sl_mult"": 0.7, ""trail_pct"": 0.1, ""trail_act"": 0.25, ""timeout_min"": 30}"
BOND_FAST,liq<$10K tp30 sl30 trail15@15 t15m,-43.26,-176.3,-173.05,94,0.5,"[49.95, -176.3, 18.1, -64.8]","[0.594, 0.0, 0.727, 0.214]","{""max_liq"": 10000, ""tp_mult"": 1.3, ""sl_mult"": 0.7, ""trail_pct"": 0.15, ""trail_act"": 0.15, ""timeout_min"": 15}"
BOND_FAST,liq<$10K tp30 sl30 trail15@15 t20m,-26.56,-176.3,-106.23,94,0.5,"[113.0, -176.3, 14.72, -57.65]","[0.594, 0.0, 0.773, 0.214]","{""max_liq"": 10000, ""tp_mult"": 1.3, ""sl_mult"": 0.7, ""trail_pct"": 0.15, ""trail_act"": 0.15, ""timeout_min"": 20}"
BOND_FAST,liq<$10K tp30 sl30 trail15@15 t30m,-63.92,-247.57,-255.66,94,0.5,"[128.54, -247.57, 3.45, -140.08]","[0.719, 0.0, 0.773, 0.0]","{""max_liq"": 10000, ""tp_mult"": 1.3, ""sl_mult"": 0.7, ""trail_pct"": 0.15, ""trail_act"": 0.15, ""timeout_min"": 30}"
BOND_FAST,liq<$10K tp30 sl30 trail15@25 t15m,-44.05,-176.3,-176.2,94,0.5,"[49.95, -176.3, 14.94, -64.8]","[0.594, 0.0, 0.636, 0.214]","{""max_liq"": 10000, ""tp_mult"": 1.3, ""sl_mult"": 0.7, ""trail_pct"": 0.15, ""trail_act"": 0.25, ""timeout_min"": 15}"
BOND_FAST,liq<$10K tp30 sl30 trail15@25 t20m,-29.17,-176.3,-116.66,94,0.5,"[113.0, -176.3, 4.29, -57.65]","[0.594, 0.0, 0.682, 0.214]","{""max_liq"": 10000, ""tp_mult"": 1.3, ""sl_mult"": 0.7, ""trail_pct"": 0.15, ""trail_act"": 0.25, ""timeout_min"": 20}"
BOND_FAST,liq<$10K tp30 sl30 trail15@25 t30m,-68.83,-270.23,-275.3,94,0.5,"[128.54, -270.23, 6.47, -140.08]","[0.719, 0.0, 0.682, 0.0]","{""max_liq"": 10000, ""tp_mult"": 1.3, ""sl_mult"": 0.7, ""trail_pct"": 0.15, ""trail_act"": 0.25, ""timeout_min"": 30}"
BOND_FAST,liq<$10K tp30 sl30 trail20@15 t15m,-49.38,-176.3,-197.51,94,0.5,"[30.51, -176.3, 13.08, -64.8]","[0.594, 0.0, 0.636, 0.214]","{""max_liq"": 10000, ""tp_mult"": 1.3, ""sl_mult"": 0.7, ""trail_pct"": 0.2, ""trail_act"": 0.15, ""timeout_min"": 15}"
BOND_FAST,liq<$10K tp30 sl30 trail20@15 t20m,-50.08,-176.3,-200.32,94,0.25,"[74.73, -176.3, -41.11, -57.65]","[0.594, 0.0, 0.136, 0.214]","{""max_liq"": 10000, ""tp_mult"": 1.3, ""sl_mult"": 0.7, ""trail_pct"": 0.2, ""trail_act"": 0.15, ""timeout_min"": 20}"
BOND_FAST,liq<$10K tp30 sl30 trail20@15 t30m,-98.63,-270.23,-394.53,94,0.25,"[47.43, -270.23, -31.64, -140.08]","[0.688, 0.0, 0.136, 0.0]","{""max_liq"": 10000, ""tp_mult"": 1.3, ""sl_mult"": 0.7, ""trail_pct"": 0.2, ""trail_act"": 0.15, ""timeout_min"": 30}"
BOND_FAST,liq<$10K tp30 sl30 trail20@25 t15m,-49.38,-176.3,-197.51,94,0.5,"[30.51, -176.3, 13.08, -64.8]","[0.594, 0.0, 0.636, 0.214]","{""max_liq"": 10000, ""tp_mult"": 1.3, ""sl_mult"": 0.7, ""trail_pct"": 0.2, ""trail_act"": 0.25, ""timeout_min"": 15}"
BOND_FAST,liq<$10K tp30 sl30 trail20@25 t20m,-50.08,-176.3,-200.32,94,0.25,"[74.73, -176.3, -41.11, -57.65]","[0.594, 0.0, 0.136, 0.214]","{""max_liq"": 10000, ""tp_mult"": 1.3, ""sl_mult"": 0.7, ""trail_pct"": 0.2, ""trail_act"": 0.25, ""timeout_min"": 20}"
BOND_FAST,liq<$10K tp30 sl30 trail20@25 t30m,-98.63,-270.23,-394.53,94,0.25,"[47.43, -270.23, -31.64, -140.08]","[0.688, 0.0, 0.136, 0.0]","{""max_liq"": 10000, ""tp_mult"": 1.3, ""sl_mult"": 0.7, ""trail_pct"": 0.2, ""trail_act"": 0.25, ""timeout_min"": 30}"
BOND_FAST,liq<$10K tp30 sl25 notrail t15m,-36.42,-161.21,-145.69,94,0.5,"[67.24, -161.21, 13.08, -64.8]","[0.594, 0.0, 0.636, 0.214]","{""max_liq"": 10000, ""tp_mult"": 1.3, ""sl_mult"": 0.75, ""trail_pct"": 0.0, ""trail_act"": 0.15, ""timeout_min"": 15}"
BOND_FAST,liq<$10K tp30 sl25 notrail t20m,-50.36,-161.21,-201.43,94,0.25,"[87.97, -161.21, -70.54, -57.65]","[0.594, 0.0, 0.091, 0.214]","{""max_liq"": 10000, ""tp_mult"": 1.3, ""sl_mult"": 0.75, ""trail_pct"": 0.0, ""trail_act"": 0.15, ""timeout_min"": 20}"
BOND_FAST,liq<$10K tp30 sl25 notrail t30m,-179.55,-255.14,-718.2,94,0.0,"[-158.48, -255.14, -153.71, -150.87]","[0.469, 0.0, 0.091, 0.0]","{""max_liq"": 10000, ""tp_mult"": 1.3, ""sl_mult"": 0.75, ""trail_pct"": 0.0, ""trail_act"": 0.15, ""timeout_min"": 30}"
BOND_FAST,liq<$10K tp30 sl25 notrail t15m,-36.42,-161.21,-145.69,94,0.5,"[67.24, -161.21, 13.08, -64.8]","[0.594, 0.0, 0.636, 0.214]","{""max_liq"": 10000, ""tp_mult"": 1.3, ""sl_mult"": 0.75, ""trail_pct"": 0.0, ""trail_act"": 0.25, ""timeout_min"": 15}"
BOND_FAST,liq<$10K tp30 sl25 notrail t20m,-50.36,-161.21,-201.43,94,0.25,"[87.97, -161.21, -70.54, -57.65]","[0.594, 0.0, 0.091, 0.214]","{""max_liq"": 10000, ""tp_mult"": 1.3, ""sl_mult"": 0.75, ""trail_pct"": 0.0, ""trail_act"": 0.25, ""timeout_min"": 20}"
BOND_FAST,liq<$10K tp30 sl25 notrail t30m,-179.55,-255.14,-718.2,94,0.0,"[-158.48, -255.14, -153.71, -150.87]","[0.469, 0.0, 0.091, 0.0]","{""max_liq"": 10000, ""tp_mult"": 1.3, ""sl_mult"": 0.75, ""trail_pct"": 0.0, ""trail_act"": 0.25, ""timeout_min"": 30}"
BOND_FAST,liq<$10K tp30 sl25 trail10@15 t15m,-21.46,-161.21,-85.84,94,0.5,"[75.68, -161.21, 64.49, -64.8]","[0.594, 0.0, 0.864, 0.214]","{""max_liq"": 10000, ""tp_mult"": 1.3, ""sl_mult"": 0.75, ""trail_pct"": 0.1, ""trail_act"": 0.15, ""timeout_min"": 15}"
BOND_FAST,liq<$10K tp30 sl25 trail10@15 t20m,3.28,-161.21,13.11,94,0.5,"[163.4, -161.21, 68.57, -57.65]","[0.594, 0.0, 0.864, 0.214]","{""max_liq"": 10000, ""tp_mult"": 1.3, ""sl_mult"": 0.75, ""trail_pct"": 0.1, ""trail_act"": 0.15, ""timeout_min"": 20}"
BOND_FAST,liq<$10K tp30 sl25 trail10@15 t30m,-30.69,-203.58,-122.76,94,0.5,"[178.94, -203.58, 52.75, -150.87]","[0.719, 0.231, 0.864, 0.0]","{""max_liq"": 10000, ""tp_mult"": 1.3, ""sl_mult"": 0.75, ""trail_pct"": 0.1, ""trail_act"": 0.15, ""timeout_min"": 30}"
BOND_FAST,liq<$10K tp30 sl25 trail10@25 t15m,-23.87,-161.21,-95.48,94,0.5,"[75.68, -161.21, 54.84, -64.8]","[0.594, 0.0, 0.727, 0.214]","{""max_liq"": 10000, ""tp_mult"": 1.3, ""sl_mult"": 0.75, ""trail_pct"": 0.1, ""trail_act"": 0.25, ""timeout_min"": 15}"
BOND_FAST,liq<$10K tp30 sl25 trail10@25 t20m,-3.27,-161.21,-13.07,94,0.5,"[163.4, -161.21, 42.4, -57.65]","[0.594, 0.0, 0.682, 0.214]","{""max_liq"": 10000, ""tp_mult"": 1.3, ""sl_mult"": 0.75, ""trail_pct"": 0.1, ""trail_act"": 0.25, ""timeout_min"": 20}"
BOND_FAST,liq<$10K tp30 sl25 trail10@25 t30m,-45.92,-255.14,-183.7,94,0.5,"[178.94, -255.14, 43.37, -150.87]","[0.719, 0.0, 0.682, 0.0]","{""max_liq"": 10000, ""tp_mult"": 1.3, ""sl_mult"": 0.75, ""trail_pct"": 0.1, ""trail_act"": 0.25, ""timeout_min"": 30}"
BOND_FAST,liq<$10K tp30 sl25 trail15@15 t15m,-35.74,-161.21,-142.96,94,0.5,"[64.95, -161.21, 18.1, -64.8]","[0.594, 0.0, 0.727, 0.214]","{""max_liq"": 10000, ""tp_mult"": 1.3, ""sl_mult"": 0.75, ""trail_pct"": 0.15, ""trail_act"": 0.15, ""timeout_min"": 15}"
BOND_FAST,liq<$10K tp30 sl25 trail15@15 t20m,-19.04,-161.21,-76.14,94,0.5,"[128.0, -161.21, 14.72, -57.65]","[0.594, 0.0, 0.773, 0.214]","{""max_liq"": 10000, ""tp_mult"": 1.3, ""sl_mult"": 0.75, ""trail_pct"": 0.15, ""trail_act"": 0.15, ""timeout_min"": 20}"
BOND_FAST,liq<$10K tp30 sl25 trail15@15 t30m,-59.39,-232.48,-237.55,94,0.5,"[143.54, -232.48, 2.25, -150.87]","[0.719, 0.0, 0.773, 0.0]","{""max_liq"": 10000, ""tp_mult"": 1.3, ""sl_mult"": 0.75, ""trail_pct"": 0.15, ""trail_act"": 0.15, ""timeout_min"": 30}"
BOND_FAST,liq<$10K tp30 sl25 trail15@25 t15m,-36.53,-161.21,-146.11,94,0.5,"[64.95, -161.21, 14.94, -64.8]","[0.594, 0.0, 0.636, 0.214]","{""max_liq"": 10000, ""tp_mult"": 1.3, ""sl_mult"": 0.75, ""trail_pct"": 0.15, ""trail_act"": 0.25, ""timeout_min"": 15}"
BOND_FAST,liq<$10K tp30 sl25 trail15@25 t20m,-21.64,-161.21,-86.57,94,0.5,"[128.0, -161.21, 4.29, -57.65]","[0.594, 0.0, 0.682, 0.214]","{""max_liq"": 10000, ""tp_mult"": 1.3, ""sl_mult"": 0.75, ""trail_pct"": 0.15, ""trail_act"": 0.25, ""timeout_min"": 20}"
BOND_FAST,liq<$10K tp30 sl25 trail15@25 t30m,-64.3,-255.14,-257.2,94,0.5,"[143.54, -255.14, 5.27, -150.87]","[0.719, 0.0, 0.682, 0.0]","{""max_liq"": 10000, ""tp_mult"": 1.3, ""sl_mult"": 0.75, ""trail_pct"": 0.15, ""trail_act"": 0.25, ""timeout_min"": 30}"
BOND_FAST,liq<$10K tp30 sl25 trail20@15 t15m,-41.86,-161.21,-167.42,94,0.5,"[45.51, -161.21, 13.08, -64.8]","[0.594, 0.0, 0.636, 0.214]","{""max_liq"": 10000, ""tp_mult"": 1.3, ""sl_mult"": 0.75, ""trail_pct"": 0.2, ""trail_act"": 0.15, ""timeout_min"": 15}"
BOND_FAST,liq<$10K tp30 sl25 trail20@15 t20m,-42.56,-161.21,-170.23,94,0.25,"[89.73, -161.21, -41.11, -57.65]","[0.594, 0.0, 0.136, 0.214]","{""max_liq"": 10000, ""tp_mult"": 1.3, ""sl_mult"": 0.75, ""trail_pct"": 0.2, ""trail_act"": 0.15, ""timeout_min"": 20}"
BOND_FAST,liq<$10K tp30 sl25 trail20@15 t30m,-94.11,-255.14,-376.42,94,0.25,"[62.43, -255.14, -32.84, -150.87]","[0.688, 0.0, 0.136, 0.0]","{""max_liq"": 10000, ""tp_mult"": 1.3, ""sl_mult"": 0.75, ""trail_pct"": 0.2, ""trail_act"": 0.15, ""timeout_min"": 30}"
BOND_FAST,liq<$10K tp30 sl25 trail20@25 t15m,-41.86,-161.21,-167.42,94,0.5,"[45.51, -161.21, 13.08, -64.8]","[0.594, 0.0, 0.636, 0.214]","{""max_liq"": 10000, ""tp_mult"": 1.3, ""sl_mult"": 0.75, ""trail_pct"": 0.2, ""trail_act"": 0.25, ""timeout_min"": 15}"
BOND_FAST,liq<$10K tp30 sl25 trail20@25 t20m,-42.56,-161.21,-170.23,94,0.25,"[89.73, -161.21, -41.11, -57.65]","[0.594, 0.0, 0.136, 0.214]","{""max_liq"": 10000, ""tp_mult"": 1.3, ""sl_mult"": 0.75, ""trail_pct"": 0.2, ""trail_act"": 0.25, ""timeout_min"": 20}"
BOND_FAST,liq<$10K tp30 sl25 trail20@25 t30m,-94.11,-255.14,-376.42,94,0.25,"[62.43, -255.14, -32.84, -150.87]","[0.688, 0.0, 0.136, 0.0]","{""max_liq"": 10000, ""tp_mult"": 1.3, ""sl_mult"": 0.75, ""trail_pct"": 0.2, ""trail_act"": 0.25, ""timeout_min"": 30}"
BOND_FAST,liq<$10K tp30 sl19 notrail t15m,-28.9,-146.12,-115.6,94,0.5,"[82.24, -146.12, 13.08, -64.8]","[0.594, 0.0, 0.636, 0.214]","{""max_liq"": 10000, ""tp_mult"": 1.3, ""sl_mult"": 0.8, ""trail_pct"": 0.0, ""trail_act"": 0.15, ""timeout_min"": 15}"
