strategy,type,mode,filter,horizon,trail_n,sl_n,tp_n,tmo_n,early_exit_n,avg_peak,avg_peak_drop,n_trades,wr_pct,avg_pnl_pct,median_pnl_pct,sharpe,kelly,final_bankroll,max_dd_pct,total_pnl_usd
DTRAIL15_ACT20_SL50,DTRAIL,CURRENT,ALL,120,45,21,0,17,11,34.9,30.5,83,45.78313253012048,-4.264337349397589,-1.31,-0.4092074305697842,-0.1568362862120078,284.6185118369718,53.49096748765171,-215.38148816302822
TP150_SL30,FIXED,LAZY_MED,ALL,240,0,51,4,28,6,42.3,33.3,83,25.301204819277107,-3.9281927710843365,-30.209999999999997,-0.326531095288283,-0.06139674170898196,284.6096533166934,57.03323221926125,-215.39034668330657
TP150_SL30,FIXED,LAZY_MED,ALL,360,0,51,4,28,6,42.3,33.3,83,25.301204819277107,-3.9281927710843365,-30.209999999999997,-0.326531095288283,-0.06139674170898196,284.6096533166934,57.03323221926125,-215.39034668330657
DTRAIL20_ACT5_SL60,DTRAIL,LAZY_FAST,ALL,120,38,20,0,25,0,42.4,34.6,83,40.963855421686745,-3.5063855421686747,-6.52,-0.2535122740515888,-0.08748531120615172,284.56046639177424,62.58688493001655,-215.43953360822576
DTRAIL20_ACT10_SL60,DTRAIL,LAZY_FAST,ALL,120,38,20,0,25,0,42.4,34.6,83,40.963855421686745,-3.5063855421686747,-6.52,-0.2535122740515888,-0.08748531120615172,284.56046639177424,62.58688493001655,-215.43953360822576
DTRAIL20_ACT15_SL60,DTRAIL,LAZY_FAST,ALL,120,38,20,0,25,0,42.4,34.6,83,40.963855421686745,-3.5063855421686747,-6.52,-0.2535122740515888,-0.08748531120615172,284.56046639177424,62.58688493001655,-215.43953360822576
DTRAIL20_ACT20_SL60,DTRAIL,LAZY_FAST,ALL,120,38,20,0,25,0,42.4,34.6,83,40.963855421686745,-3.5063855421686747,-6.52,-0.2535122740515888,-0.08748531120615172,284.56046639177424,62.58688493001655,-215.43953360822576
DTRAIL5_ACT10_SL70,DTRAIL,FAST_30,ALL,180,60,12,0,11,20,28.9,27.2,83,53.01204819277109,-4.149156626506024,1.5699999999999998,-0.38160407760208964,-0.17411151846020656,284.55262637845095,64.72015307914538,-215.44737362154905
DTRAIL5_ACT10_SL70,DTRAIL,FAST_30,ALL,240,60,12,0,11,20,28.9,27.2,83,53.01204819277109,-4.149156626506024,1.5699999999999998,-0.38160407760208964,-0.17411151846020656,284.55262637845095,64.72015307914538,-215.44737362154905
DTRAIL5_ACT10_SL70,DTRAIL,FAST_30,ALL,360,60,12,0,11,20,28.9,27.2,83,53.01204819277109,-4.149156626506024,1.5699999999999998,-0.38160407760208964,-0.17411151846020656,284.55262637845095,64.72015307914538,-215.44737362154905
DTRAIL15_ACT30_SL60,DTRAIL,LAZY_MED,ALL,60,28,18,0,37,1,41.4,34.0,83,36.144578313253014,-3.357469879518072,-8.14,-0.2331042156372962,-0.06775877483874454,284.397146991024,65.25695826762195,-215.602853008976
DTRAIL8_ACT20_SL70,DTRAIL,LAZY_SLOW,ALL,180,40,13,0,30,0,40.1,33.7,83,45.78313253012048,-3.315903614457831,-1.87,-0.22939180056621403,-0.08455815679589157,284.382530371769,64.61888861755483,-215.617469628231
DTRAIL8_ACT20_SL70,DTRAIL,LAZY_SLOW,ALL,240,40,13,0,30,0,40.1,33.7,83,45.78313253012048,-3.315903614457831,-1.87,-0.22939180056621403,-0.08455815679589157,284.382530371769,64.61888861755483,-215.617469628231
DTRAIL8_ACT20_SL70,DTRAIL,LAZY_SLOW,ALL,360,40,13,0,30,0,40.1,33.7,83,45.78313253012048,-3.315903614457831,-1.87,-0.22939180056621403,-0.08455815679589157,284.382530371769,64.61888861755483,-215.617469628231
TP80_SL40,FIXED,FAST_15,ALL,120,0,37,16,30,6,38.5,32.7,83,32.53012048192771,-4.0440963855421685,-26.0,-0.3570783350670109,-0.07480396687628088,284.29506096071975,44.8610879208789,-215.70493903928025
DTRAIL8_ACT20_SL60,DTRAIL,CURRENT,ALL,60,45,16,0,22,18,29.0,27.6,83,50.602409638554214,-4.4240963855421676,1.08,-0.47183614049140155,-0.1706310074591323,284.1891121357032,61.35574229722247,-215.81088786429677
DTRAIL20_ACT5_SL60,DTRAIL,LAZY_MED,ALL,60,30,17,0,36,1,41.3,33.9,83,34.93975903614458,-3.436265060240964,-8.14,-0.24259630278386166,-0.07022768942972268,284.1865407568495,66.63309531654022,-215.81345924315048
DTRAIL20_ACT10_SL60,DTRAIL,LAZY_MED,ALL,60,30,17,0,36,1,41.3,33.9,83,34.93975903614458,-3.436265060240964,-8.14,-0.24259630278386166,-0.07022768942972268,284.1865407568495,66.63309531654022,-215.81345924315048
DTRAIL20_ACT15_SL60,DTRAIL,LAZY_MED,ALL,60,30,17,0,36,1,41.3,33.9,83,34.93975903614458,-3.436265060240964,-8.14,-0.24259630278386166,-0.07022768942972268,284.1865407568495,66.63309531654022,-215.81345924315048
DTRAIL20_ACT20_SL60,DTRAIL,LAZY_MED,ALL,60,30,17,0,36,1,41.3,33.9,83,34.93975903614458,-3.436265060240964,-8.14,-0.24259630278386166,-0.07022768942972268,284.1865407568495,66.63309531654022,-215.81345924315048
DTRAIL8_ACT5_SL70,DTRAIL,FAST_30,ALL,60,58,8,0,17,17,30.2,27.4,83,46.98795180722892,-4.2704819277108435,-1.58,-0.4103281117648376,-0.17274158085435126,284.1623502587795,61.923915937969596,-215.8376497412205
TRAIL5_TP50_SL50,TRAIL,LAZY_STD,ALL,240,55,15,10,3,24,32.8,27.0,83,42.168674698795186,-4.701445783132529,-3.09,-0.5989946352687363,-0.1846248638567869,284.0850304007795,58.40170505163952,-215.9149695992205
TRAIL5_TP50_SL50,TRAIL,LAZY_STD,ALL,360,55,15,10,3,24,32.8,27.0,83,42.168674698795186,-4.701445783132529,-3.09,-0.5989946352687363,-0.1846248638567869,284.0850304007795,58.40170505163952,-215.9149695992205
TRAIL5_TP50_SL70,TRAIL,FAST_30,ALL,240,59,11,8,5,29,25.0,24.4,83,50.602409638554214,-4.571686746987952,0.54,-0.5335182740950308,-0.22323467775044947,283.80700044695146,62.28808486004085,-216.19299955304854
TRAIL5_TP50_SL70,TRAIL,FAST_30,ALL,360,59,11,8,5,29,25.0,24.4,83,50.602409638554214,-4.571686746987952,0.54,-0.5335182740950308,-0.22323467775044947,283.80700044695146,62.28808486004085,-216.19299955304854
DTRAIL3_ACT20_SL70,DTRAIL,LAZY_STD,ALL,60,40,13,0,30,11,38.4,32.3,83,42.168674698795186,-3.3848192771084333,-9.3,-0.23656451785616678,-0.07966797892362298,283.76351120033917,69.030396597163,-216.23648879966083
TRAIL5_TP50_SL70,TRAIL,LAZY_XSLOW,ALL,240,56,7,7,13,0,36.6,30.7,83,44.57831325301205,-3.910481927710843,-5.7299999999999995,-0.3221914342686183,-0.11802291429796252,283.74387195844616,63.95190622830851,-216.25612804155384
TRAIL5_TP50_SL70,TRAIL,LAZY_XSLOW,ALL,360,56,7,7,13,0,36.6,30.7,83,44.57831325301205,-3.910481927710843,-5.7299999999999995,-0.3221914342686183,-0.11802291429796252,283.74387195844616,63.95190622830851,-216.25612804155384
TRAIL20_TP70_SL50,TRAIL,LAZY_SLOW,ALL,120,27,21,9,26,0,44.1,34.0,83,38.55421686746988,-4.07879518072289,-9.610000000000001,-0.3643910627538665,-0.09661170384912732,283.6174939288361,50.770283133765524,-216.3825060711639
DTRAIL5_ACT20_SL70,DTRAIL,LAZY_STD,ALL,120,43,15,0,25,10,39.3,33.1,83,46.98795180722892,-3.3426506024096385,-1.8499999999999999,-0.23104105827341745,-0.08705109912455394,283.4636959827466,70.66647757357192,-216.53630401725343
TRAIL20_TP150_SL50,TRAIL,LAZY_FAST,ALL,120,37,23,3,20,2,40.4,33.1,83,40.963855421686745,-4.1144578313253,-9.610000000000001,-0.3663148404608497,-0.1166735331651878,283.457164144173,56.934875349099315,-216.54283585582698
DTRAIL8_ACT20_SL70,DTRAIL,LAZY_MED,ALL,120,44,14,0,25,12,38.2,32.5,83,45.78313253012048,-3.4542168674698788,-1.58,-0.2448782398202688,-0.09212473309694308,283.35687876995286,67.43768776179077,-216.64312123004714
DTRAIL10_ACT15_SL70,DTRAIL,CURRENT,ALL,180,53,14,0,16,17,30.3,28.5,83,55.42168674698795,-4.368915662650602,2.64,-0.44787863540997946,-0.19054357600304117,283.28721790085194,65.3900744097728,-216.71278209914806
DTRAIL10_ACT15_SL70,DTRAIL,CURRENT,ALL,240,53,14,0,16,17,30.3,28.5,83,55.42168674698795,-4.368915662650602,2.64,-0.44787863540997946,-0.19054357600304117,283.28721790085194,65.3900744097728,-216.71278209914806
DTRAIL10_ACT15_SL70,DTRAIL,CURRENT,ALL,360,53,14,0,16,17,30.3,28.5,83,55.42168674698795,-4.368915662650602,2.64,-0.44787863540997946,-0.19054357600304117,283.28721790085194,65.3900744097728,-216.71278209914806
DTRAIL10_ACT15_SL70,DTRAIL,LAZY_MED,ALL,60,46,11,0,26,9,37.1,31.6,83,40.963855421686745,-3.5613253012048194,-8.14,-0.2582352651638208,-0.09120598089858678,283.2420733804621,68.45611642205937,-216.7579266195379
DTRAIL10_ACT30_SL70,DTRAIL,LAZY_FAST,ALL,60,32,14,0,37,1,39.7,33.2,83,43.373493975903614,-3.4330120481927713,-7.88,-0.24192205468709982,-0.08387861827241355,283.2005447065296,69.61161527755684,-216.79945529347037
DTRAIL8_ACT5_SL70,DTRAIL,FAST_30,ALL,120,62,10,0,11,17,31.1,28.3,83,49.39759036144578,-4.240843373493976,-0.33,-0.3972231023095133,-0.17364883482797672,283.16562492060297,64.25382613228265,-216.83437507939703
TRAIL5_TP50_SL70,TRAIL,LAZY_XSLOW,ALL,120,56,7,7,13,0,36.6,30.7,83,44.57831325301205,-3.928795180722892,-5.7299999999999995,-0.3234893373209794,-0.11857562967440805,283.1293022577498,63.92343783885372,-216.87069774225017
TRAIL5_TP70_SL60,TRAIL,LAZY_SLOW,ALL,120,58,14,4,7,0,36.8,29.2,83,43.373493975903614,-4.501325301204819,-2.7199999999999998,-0.49068659140006976,-0.16921568735994036,283.04085691797815,51.622087989995734,-216.95914308202185
BE30_TP70_SL50,BE,LAZY_SLOW,ALL,120,0,45,9,29,0,45.1,34.4,83,25.301204819277107,-4.149879518072288,-1.0,-0.37786774552425023,-0.07322578385332412,282.93504061807215,53.51886445721167,-217.06495938192785
TRAIL15_TP70_SL50,TRAIL,CURRENT,ALL,120,40,19,9,15,12,29.9,28.2,83,43.373493975903614,-4.608313253012047,-1.31,-0.5316307734081193,-0.17858026147583245,282.9068924005246,50.38547186240186,-217.0931075994754
BE30_TP100_SL50,BE,LAZY_STD,ALL,120,0,46,4,33,2,44.1,34.2,83,26.506024096385545,-4.149518072289156,-1.05,-0.3741386665401026,-0.0801283234210442,282.7452415725346,53.058133810588004,-217.2547584274654
DTRAIL5_ACT20_SL70,DTRAIL,LAZY_MED,ALL,180,44,15,0,24,14,37.0,31.9,83,48.19277108433735,-3.4709638554216866,-1.48,-0.2457620606885929,-0.09549519507584359,282.64880824555786,69.52362495748231,-217.35119175444214
DTRAIL5_ACT20_SL70,DTRAIL,LAZY_MED,ALL,240,44,15,0,24,14,37.0,31.9,83,48.19277108433735,-3.4709638554216866,-1.48,-0.2457620606885929,-0.09549519507584359,282.64880824555786,69.52362495748231,-217.35119175444214
DTRAIL5_ACT20_SL70,DTRAIL,LAZY_MED,ALL,360,44,15,0,24,14,37.0,31.9,83,48.19277108433735,-3.4709638554216866,-1.48,-0.2457620606885929,-0.09549519507584359,282.64880824555786,69.52362495748231,-217.35119175444214
DTRAIL8_ACT30_SL60,DTRAIL,FAST_30,ALL,120,38,23,0,22,6,36.5,31.8,83,48.19277108433735,-3.9384337349397587,-1.4000000000000001,-0.3256588804833216,-0.11424442466919782,282.43054571874114,63.19198925931161,-217.56945428125886
DTRAIL5_ACT20_SL70,DTRAIL,CURRENT,ALL,180,48,16,0,19,19,28.9,28.2,83,54.21686746987952,-4.229277108433735,3.61,-0.40071339897107966,-0.14969950357461737,282.3010350673637,61.2631088974793,-217.69896493263627
DTRAIL5_ACT20_SL70,DTRAIL,CURRENT,ALL,240,48,16,0,19,19,28.9,28.2,83,54.21686746987952,-4.229277108433735,3.61,-0.40071339897107966,-0.14969950357461737,282.3010350673637,61.2631088974793,-217.69896493263627
DTRAIL5_ACT20_SL70,DTRAIL,CURRENT,ALL,360,48,16,0,19,19,28.9,28.2,83,54.21686746987952,-4.229277108433735,3.61,-0.40071339897107966,-0.14969950357461737,282.3010350673637,61.2631088974793,-217.69896493263627
DTRAIL15_ACT30_SL50,DTRAIL,FAST_15,ALL,60,33,23,0,27,4,35.4,30.9,83,45.78313253012048,-4.179999999999999,-3.95,-0.3736319791250572,-0.13339267868690013,282.169681404482,57.492063897272295,-217.830318595518
TRAIL10_TP150_SL60,TRAIL,FAST_30,ALL,120,57,15,1,10,14,29.7,27.5,83,46.98795180722892,-4.574939759036145,-1.4000000000000001,-0.5078344795046715,-0.19981706360230872,282.15329558640434,60.32667446827996,-217.84670441359566
TRAIL10_TP50_SL60,TRAIL,LAZY_XSLOW,ALL,120,45,13,8,17,0,38.4,31.5,83,43.373493975903614,-4.021084337349397,-5.82,-0.33668479524198314,-0.11941351713308163,282.06729034441696,57.811349530005195,-217.93270965558304
DTRAIL8_ACT20_SL70,DTRAIL,LAZY_FAST,ALL,60,42,13,0,28,5,37.1,31.6,83,44.57831325301205,-3.696987951807229,-1.8499999999999999,-0.27560311963133793,-0.10707854196363675,281.8473829257112,67.81582999169035,-218.1526170742888
DTRAIL10_ACT20_SL60,DTRAIL,FAST_30,ALL,120,45,19,0,19,11,33.9,30.1,83,48.19277108433735,-4.201686746987952,-1.05,-0.37912923202574084,-0.14675818187174128,281.7298498581941,62.08766179563735,-218.2701501418059
DTRAIL3_ACT20_SL70,DTRAIL,FAST_30,ALL,120,48,15,0,20,14,31.9,29.6,83,50.602409638554214,-3.853855421686746,0.3,-0.3049359629680992,-0.12261524128147028,281.6872616922679,64.57365667874652,-218.3127383077321
DTRAIL15_ACT30_SL50,DTRAIL,CURRENT,ALL,60,33,23,0,27,5,35.4,30.9,83,46.98795180722892,-4.202530120481927,-3.95,-0.375607008663905,-0.13766750776857134,281.4874986437731,57.57222852100611,-218.5125013562269
TP100_SL40,FIXED,LAZY_SLOW,ALL,60,0,32,4,47,0,45.7,33.8,83,34.93975903614458,-4.073132530120482,-16.78,-0.3487420985287121,-0.08471694999174778,281.46548542856334,54.597750313819574,-218.53451457143666
TRAIL10_TP50_SL60,TRAIL,LAZY_XSLOW,ALL,240,45,13,8,17,0,38.4,31.5,83,42.168674698795186,-4.047108433734939,-6.7299999999999995,-0.33944232342288466,-0.11749626329732465,281.44831418436155,58.099127701986184,-218.55168581563845
TRAIL10_TP50_SL60,TRAIL,LAZY_XSLOW,ALL,360,45,13,8,17,0,38.4,31.5,83,42.168674698795186,-4.047108433734939,-6.7299999999999995,-0.33944232342288466,-0.11749626329732465,281.44831418436155,58.099127701986184,-218.55168581563845
BE30_TP70_SL50,BE,FAST_30,ALL,120,0,49,15,19,4,39.6,32.5,83,25.301204819277107,-4.380120481927709,-1.0,-0.4313278702636754,-0.08244821817116804,281.26990094115666,45.541309595470544,-218.73009905884334
BE20_TP70_SL60,BE,LAZY_MED,ALL,120,0,50,11,22,5,37.2,31.6,83,22.89156626506024,-4.411927710843373,-0.8,-0.44181985035068433,-0.08558365902582424,281.07324221213037,49.82714318136854,-218.92675778786963
BE15_TP100_SL50,BE,FAST_15,ALL,240,0,61,4,18,10,33.0,29.2,83,15.66265060240964,-4.680361445783133,-0.67,-0.5337259967224828,-0.09049691940860391,280.67151292122884,51.66034675041552,-219.32848707877116
BE15_TP100_SL50,BE,FAST_30,ALL,240,0,61,4,18,10,36.4,30.0,83,15.66265060240964,-4.680361445783133,-0.67,-0.5337259967224828,-0.09049691940860391,280.67151292122884,51.66034675041552,-219.32848707877116
BE15_TP100_SL50,BE,FAST_15,ALL,360,0,61,4,18,10,33.0,29.2,83,15.66265060240964,-4.680361445783133,-0.67,-0.5337259967224828,-0.09049691940860391,280.67151292122884,51.66034675041552,-219.32848707877116
BE15_TP100_SL50,BE,FAST_30,ALL,360,0,61,4,18,10,36.4,30.0,83,15.66265060240964,-4.680361445783133,-0.67,-0.5337259967224828,-0.09049691940860391,280.67151292122884,51.66034675041552,-219.32848707877116
TRAIL20_TP70_SL50,TRAIL,FAST_15,ALL,240,32,23,13,15,6,33.8,30.8,83,45.78313253012048,-4.4572289156626494,-2.31,-0.45146635819208664,-0.1468621931996123,280.6172443610505,47.34454026740394,-219.3827556389495
TRAIL20_TP70_SL50,TRAIL,FAST_15,ALL,360,32,23,13,15,6,33.8,30.8,83,45.78313253012048,-4.4572289156626494,-2.31,-0.45146635819208664,-0.1468621931996123,280.6172443610505,47.34454026740394,-219.3827556389495
DTRAIL20_ACT5_SL60,DTRAIL,LAZY_STD,ALL,60,30,17,0,36,1,41.8,34.1,83,38.55421686746988,-3.5191566265060237,-9.67,-0.24630463674330097,-0.07665285716593673,280.5633734901155,70.42615282870278,-219.4366265098845
DTRAIL20_ACT10_SL60,DTRAIL,LAZY_STD,ALL,60,30,17,0,36,1,41.8,34.1,83,38.55421686746988,-3.5191566265060237,-9.67,-0.24630463674330097,-0.07665285716593673,280.5633734901155,70.42615282870278,-219.4366265098845
DTRAIL20_ACT15_SL60,DTRAIL,LAZY_STD,ALL,60,30,17,0,36,1,41.8,34.1,83,38.55421686746988,-3.5191566265060237,-9.67,-0.24630463674330097,-0.07665285716593673,280.5633734901155,70.42615282870278,-219.4366265098845
DTRAIL20_ACT20_SL60,DTRAIL,LAZY_STD,ALL,60,30,17,0,36,1,41.8,34.1,83,38.55421686746988,-3.5191566265060237,-9.67,-0.24630463674330097,-0.07665285716593673,280.5633734901155,70.42615282870278,-219.4366265098845
BE20_TP50_SL60,BE,LAZY_XSLOW,ALL,240,0,43,9,31,0,42.6,34.0,83,25.301204819277107,-3.8203614457831323,-0.8,-0.29526048962260615,-0.06500582611772038,280.4646362801412,55.457716684595006,-219.53536371985882
BE20_TP50_SL60,BE,LAZY_XSLOW,ALL,360,0,43,9,31,0,42.6,34.0,83,25.301204819277107,-3.8203614457831323,-0.8,-0.29526048962260615,-0.06500582611772038,280.4646362801412,55.457716684595006,-219.53536371985882
DTRAIL5_ACT20_SL70,DTRAIL,LAZY_STD,ALL,60,40,13,0,30,10,38.5,32.5,83,42.168674698795186,-3.5004819277108434,-9.3,-0.24486781310986547,-0.08292566650865307,280.419361195276,69.030396597163,-219.580638804724
DTRAIL20_ACT30_SL50,DTRAIL,FAST_30,ALL,60,31,24,0,28,2,39.5,32.6,83,42.168674698795186,-3.843975903614457,-8.649999999999999,-0.29261379916661884,-0.1053276000332769,280.2630901357899,63.39272967515186,-219.73690986421008
DTRAIL5_ACT20_SL60,DTRAIL,FAST_30,ALL,180,46,19,0,18,14,31.9,29.4,83,48.19277108433735,-4.191807228915662,-1.35,-0.36961227259630236,-0.13699499902496592,280.2562004678709,61.5394871206753,-219.74379953212912
DTRAIL5_ACT20_SL60,DTRAIL,FAST_30,ALL,240,46,19,0,18,14,31.9,29.4,83,48.19277108433735,-4.191807228915662,-1.35,-0.36961227259630236,-0.13699499902496592,280.2562004678709,61.5394871206753,-219.74379953212912
DTRAIL5_ACT20_SL60,DTRAIL,FAST_30,ALL,360,46,19,0,18,14,31.9,29.4,83,48.19277108433735,-4.191807228915662,-1.35,-0.36961227259630236,-0.13699499902496592,280.2562004678709,61.5394871206753,-219.74379953212912
TRAIL5_TP70_SL60,TRAIL,LAZY_SLOW,ALL,240,58,14,4,7,0,36.8,29.3,83,43.373493975903614,-4.594096385542168,-2.7199999999999998,-0.49993306513859426,-0.17270317643322947,280.17663440413304,52.11164665746409,-219.82336559586696
TRAIL5_TP70_SL60,TRAIL,LAZY_SLOW,ALL,360,58,14,4,7,0,36.8,29.3,83,43.373493975903614,-4.594096385542168,-2.7199999999999998,-0.49993306513859426,-0.17270317643322947,280.17663440413304,52.11164665746409,-219.82336559586696
DTRAIL10_ACT15_SL70,DTRAIL,FAST_15,ALL,180,53,14,0,16,16,32.5,29.7,83,49.39759036144578,-4.195180722891567,-1.16,-0.37101350460812227,-0.15259262742951935,280.17626106822934,65.70700729492577,-219.82373893177066
DTRAIL10_ACT15_SL70,DTRAIL,FAST_15,ALL,240,53,14,0,16,16,32.5,29.7,83,49.39759036144578,-4.195180722891567,-1.16,-0.37101350460812227,-0.15259262742951935,280.17626106822934,65.70700729492577,-219.82373893177066
DTRAIL10_ACT15_SL70,DTRAIL,FAST_15,ALL,360,53,14,0,16,16,32.5,29.7,83,49.39759036144578,-4.195180722891567,-1.16,-0.37101350460812227,-0.15259262742951935,280.17626106822934,65.70700729492577,-219.82373893177066
BE30_TP70_SL50,BE,FAST_15,ALL,120,0,49,15,19,4,35.1,31.4,83,25.301204819277107,-4.415421686746987,-1.0,-0.4344436909789381,-0.08294467789756393,280.1654905800926,45.42450682773403,-219.83450941990742
TP40_SL70,FIXED,CURRENT,ALL,60,0,14,33,36,14,28.4,28.0,83,49.39759036144578,-4.290963855421687,-1.58,-0.4050247526909608,-0.12558231297677164,279.94989094478484,62.11714954295727,-220.05010905521516
TRAIL20_TP70_SL50,TRAIL,CURRENT,ALL,240,32,23,13,15,7,33.8,30.8,83,45.78313253012048,-4.483734939759035,-2.4899999999999998,-0.45372172032496566,-0.14683793345988544,279.7732900215619,47.34454026740394,-220.22670997843812
TRAIL20_TP70_SL50,TRAIL,CURRENT,ALL,360,32,23,13,15,7,33.8,30.8,83,45.78313253012048,-4.483734939759035,-2.4899999999999998,-0.45372172032496566,-0.14683793345988544,279.7732900215619,47.34454026740394,-220.22670997843812
BE15_TP70_SL60,BE,CURRENT,ALL,240,0,57,11,15,12,30.6,28.7,83,19.27710843373494,-4.602168674698794,-0.67,-0.49667033850808623,-0.09011160594160283,279.6552019834869,54.06004685719855,-220.3447980165131
BE15_TP70_SL60,BE,FAST_15,ALL,240,0,57,11,15,12,30.6,28.7,83,19.27710843373494,-4.602168674698794,-0.67,-0.49667033850808623,-0.09011160594160283,279.6552019834869,54.06004685719855,-220.3447980165131
BE15_TP70_SL60,BE,FAST_30,ALL,240,0,57,11,15,12,35.1,29.8,83,19.27710843373494,-4.602168674698794,-0.67,-0.49667033850808623,-0.09011160594160283,279.6552019834869,54.06004685719855,-220.3447980165131
BE15_TP70_SL60,BE,LAZY_FAST,ALL,240,0,57,11,15,6,36.1,30.2,83,19.27710843373494,-4.602168674698794,-0.67,-0.49667033850808623,-0.09011160594160283,279.6552019834869,54.06004685719855,-220.3447980165131
BE15_TP70_SL60,BE,CURRENT,ALL,360,0,57,11,15,12,30.6,28.7,83,19.27710843373494,-4.602168674698794,-0.67,-0.49667033850808623,-0.09011160594160283,279.6552019834869,54.06004685719855,-220.3447980165131
BE15_TP70_SL60,BE,FAST_15,ALL,360,0,57,11,15,12,30.6,28.7,83,19.27710843373494,-4.602168674698794,-0.67,-0.49667033850808623,-0.09011160594160283,279.6552019834869,54.06004685719855,-220.3447980165131
BE15_TP70_SL60,BE,FAST_30,ALL,360,0,57,11,15,12,35.1,29.8,83,19.27710843373494,-4.602168674698794,-0.67,-0.49667033850808623,-0.09011160594160283,279.6552019834869,54.06004685719855,-220.3447980165131
BE15_TP70_SL60,BE,LAZY_FAST,ALL,360,0,57,11,15,6,36.1,30.2,83,19.27710843373494,-4.602168674698794,-0.67,-0.49667033850808623,-0.09011160594160283,279.6552019834869,54.06004685719855,-220.3447980165131
DTRAIL15_ACT5_SL50,DTRAIL,CURRENT,ALL,60,46,18,0,19,11,32.9,29.4,83,42.168674698795186,-4.490361445783131,-1.68,-0.441969660248755,-0.16547617356217315,279.5609383762918,57.32047214657573,-220.4390616237082
DTRAIL15_ACT10_SL50,DTRAIL,CURRENT,ALL,60,46,18,0,19,11,32.9,29.4,83,42.168674698795186,-4.490361445783131,-1.68,-0.441969660248755,-0.16547617356217315,279.5609383762918,57.32047214657573,-220.4390616237082
DTRAIL15_ACT15_SL50,DTRAIL,CURRENT,ALL,60,46,18,0,19,11,32.9,29.4,83,42.168674698795186,-4.490361445783131,-1.68,-0.441969660248755,-0.16547617356217315,279.5609383762918,57.32047214657573,-220.4390616237082
DTRAIL8_ACT20_SL60,DTRAIL,FAST_30,ALL,120,45,19,0,19,13,33.3,29.8,83,48.19277108433735,-4.277349397590361,-1.05,-0.38632861141407,-0.15014960719586357,279.55025447791604,62.92517988023791,-220.44974552208396
DTRAIL3_ACT30_SL70,DTRAIL,LAZY_MED,ALL,60,31,14,0,38,7,38.5,32.8,83,40.963855421686745,-3.432650602409638,-7.88,-0.23389288446010287,-0.07383959184983313,279.1255982475145,72.11036773367312,-220.87440175248548
